,Obs,project_code,ALMA_source_name,RAJ2000,DEJ2000,ang_res_arcsec,min_freq_GHz,max_freq_GHz,central_freq_GHz,bandwidth_GHz,freq_res_kHz,vel_res_kms,LAS_arcsec,FoV_arcsec,cont_sens_bandwidth,line_sens_10kms,line_sens_native,MOUS_id,access_url,access_format,proposal_id,data_rights,gal_longitude,gal_latitude,obs_publisher_did,obs_collection,facility_name,instrument_name,obs_id,dataproduct_type,calib_level,target_name,s_ra,s_dec,s_fov,s_region,s_resolution,t_min,t_max,t_exptime,t_resolution,em_min,em_max,em_res_power,pol_states,o_ucd,band_list,em_resolution,authors,pub_abstract,publication_year,proposal_abstract,schedblock_name,proposal_authors,sensitivity_10kms,cont_sensitivity_bandwidth,pwv,group_ous_uid,member_ous_uid,asdm_uid,obs_title,type,scan_intent,science_observation,spatial_scale_max,bandwidth,antenna_arrays,is_mosaic,obs_release_date,spatial_resolution,frequency_support,frequency,velocity_resolution,obs_creator_name,pub_title,first_author,qa2_passed,bib_reference,science_keyword,scientific_category,lastModified,collections,covered_lines,s_region_gal_scatter,s_region_gal_xscatter,s_region_gal_yscatter,fits_files,freq_ranges
0,39,2011.0.00017.S,SgrB2-N,266.83279166666665,-28.37111111111112,1.486,89.54,91.42,90.48,1.879,488.28,1.601,17.837,60.931,33.979,1690.28,68.1,uid://A002/X327408/X10,https://almascience.org/datalink/sync?ID=uid://A002/X327408/X10,applicati,2011.0.00017.S,Public,0.6778714489147433,-0.0272517380519803,ADS/JAO.ALMA#2011.0.00017.S,ALMA,JAO,ALMA,uid://A002/X327408/X10,cube,2,SgrB2-N,266.83279166666665,-28.37111111111112,0.016925184370861,Circle ICRS 266.832792 -28.371111 0.008462,1.48646606176776,56083.392717,56111.335547,5080.32,5080.32,0.0032792096997354,0.0033480144903277,187234.4226395904,/XX/,phot.flux.density;phys.polarization,3,146374953124583.38,"Ando, Ryo; Kohno, Kotaro; Tamura, Yoichi; Izumi, Takuma; Umehata, Hideki; Nagai, Hiroshi Belloche, A.; Meshcheryakov, A. A.; Garrod, R. T.; Ilyushin, V. V.; Alekseev, E. A.; Motiyenko, R. A.; Margulès, L.; Müller, H. S. P.; Menten, K. M. Belloche, A.; Müller, H. S. P.; Garrod, R. T.; Menten, K. M. Belloche, Arnaud; Garrod, Robin T.; Müller, Holger S. P.; Menten, Karl M. Bizzocchi, Luca; Tamassia, Filippo; Laas, Jacob; Giuliano, Barbara M.; Degli Esposti, Claudio; Dore, Luca; Melosso, Mattia; Canè, Elisabetta; Pietropolli Charmet, Andrea; Müller, Holger S. P.; Spahn, Holger; Belloche, Arnaud; Caselli, Paola; Menten, Karl M.; Garrod, Robin T. Bonfand, M.; Belloche, A.; Garrod, R. T.; Menten, K. M.; Willis, E.; Stéphan, G.; Müller, H. S. P. Bonfand, M.; Belloche, A.; Menten, K. M.; Garrod, R. T.; Müller, H. S. P. Garrod, R. T.; Belloche, A.; Müller, H. S. P.; Menten, K. M. Higuchi, Aya E.; Hasegawa, Tetsuo; Saigo, Kazuya; Sanhueza, Patricio; Chibueze, James O. Humire, P. K.; Thiel, V.; Henkel, C.; Belloche, A.; Loison, J. -C.; Pillai, T.; Riquelme, D.; Wakelam, V.; Langer, N.; Hernández-Gómez, A.; Mauersberger, R.; Menten, K. M. Margulès, L.; Belloche, A.; Müller, H. S. P.; Motiyenko, R. A.; Guillemin, J.-C.; Garrod, R. T.; Menten, K. M. Müller, Holger S. P.; Belloche, Arnaud; Xu, Li-Hong; Lees, Ronald M.; Garrod, Robin T.; Walters, Adam; van Wijngaarden, Jennifer; Lewen, Frank; Schlemmer, Stephan; Menten, Karl M. Müller, Holger S. P.; Walters, Adam; Wehres, Nadine; Belloche, Arnaud; Wilkins, Olivia H.; Liu, Delong; Vicente, Rémi; Garrod, Robin T.; Menten, Karl M.; Lewen, Frank; Schlemmer, Stephan Ordu, Matthias H.; Zingsheim, Oliver; Belloche, Arnaud; Lewen, Frank; Garrod, Robin T.; Menten, Karl M.; Schlemmer, Stephan; Müller, Holger S. P. Remijan, A.; Xue, C.; Margulès, L.; Belloche, A.; Motiyenko, R. A.; Carder, J.; Codella, C.; Balucani, N.; Brogan, C. L.; Ceccarelli, C.; Hunter, T. R.; Maris, A.; Melandri, S.; Siebert, M.; McGuire, B. A. Richard, C.; Belloche, A.; Margulès, L.; Motiyenko, R. A.; Menten, K. M.; Garrod, R. T.; Müller, H. S. P. Sanz-Novo, M.; Belloche, A.; Alonso, J. L.; Kolesniková, L.; Garrod, R. T.; Mata, S.; Müller, H. S. P.; Menten, K. M.; Gong, Y. Thiel, V.; Belloche, A.; Menten, K. M.; Garrod, R. T.; Müller, H. S. P. Thiel, V.; Belloche, A.; Menten, K. M.; Giannetti, A.; Wiesemeyer, H.; Winkel, B.; Gratier, P.; Müller, H. S. P.; Colombo, D.; Garrod, R. T. Willis, E. R.; Garrod, R. T.; Belloche, A.; Müller, H. S. P.; Barger, C. J.; Bonfand, M.; Menten, K. M. Xue, Ci; Remijan, Anthony J.; Burkhardt, Andrew M.; Herbst, Eric","Aminoacetonitrile (NH<SUB>2</SUB>CH<SUB>2</SUB>CN) was detected in the interstellar medium (ISM) one decade ago in the course of a spectral survey of the hot molecular core Sagittarius (Sgr) B2(N) with the IRAM 30 m telescope. With the advent of sensitive telescopes such as the Atacama Large Millimeter/submillimeter Array (ALMA), the degree of chemical complexity in the ISM can be further explored. In the family of aminoacetonitrile, the next stage in complexity with one additional CH<SUB>2</SUB> group is aminopropionitrile. This molecule has two structural isomers, a chain-like (3-aminopropionitrile, NH<SUB>2</SUB>CH<SUB>2</SUB>CH<SUB>2</SUB>CN) and a branched, chiral one (2-aminopropionitrile, CH<SUB>3</SUB>CH(NH<SUB>2</SUB>) CN). The latter was studied in the laboratory a few years ago and was not detected in the IRAM 30 m survey. We present the search for both isomers in the EMoCA (Exploring Molecular Complexity with ALMA) survey, a sensitive spectral survey of Sgr B2(N) performed with ALMA. The rotational spectrum of 3-aminopropionitrile has been recorded in laboratory with a submillimeter spectrometer using solid-state sources. Helped by ab initio calculations performed for the different possible conformations, we present here the analysis based on a Watson Hamiltonian for an asymmetric one-top rotor in A-reduction performed in the frequency range 150-500 GHz for two conformers. More than 6200 lines of the ground-state and lowest excited vibrational states, corresponding to more than 8200 transitions, were assigned in the experimental spectrum. Partition functions, including the vibrational contribution of these states, and predictions in the JPL-CDMS catalog format were determined in order to search for both conformers of 3-aminopropionitrile in Sgr B2(N). Neither 3-aminopropionitrile, nor 2-aminopropionitrile are detected. The derived upper limits imply that they are at least 12 and 5 times less abundant than aminoacetonitrile, respectively. A comparison to ethyl cyanide and n-propyl cyanide detected in this source suggests that an improvement by a factor three in sensitivity may be sufficient to detect 3-aminopropionitrile, which should be within the range of our on-going follow-up project with ALMA. ...(20)",2014.0,"The search for complex pre-biotic and biotic molecules in the interstellar medium (ISM) will be a primary focus of ALMA science. The molecular inventory of meteorites found on Earth includes more than 80 distinct amino acids (the building blocks of proteins), and their composition suggests an interstellar origin. The key search site for new complex organics in the ISM is the hot dense core Sgr B2(N), due partly to its high column density. However, the firm identification of new molecules requires a robust spectral model to unweave the emission lines of weakly-emitting, more complex, species from known molecules. We have already constructed a unique model of this kind, using our previous single-dish line survey, which has already allowed our team to uncover several new species. We propose to use ALMA Early Science to perform a deep, unbiased line survey of Sgr B2(N) in band 3 (8 hours observing time). The proposed survey will improve the detection threshold for complex organic molecules by nearly a factor of 20 compared to our previous survey of this source. Such a sensitivity improvement should lead to the firm detection of a few, perhaps a dozen, new complex organics, while the adaptation of our existing spectral model will allow a rapid turn-around from detection to publication. The use of our team's cutting edge chemical models will allow the broader implications of new discoveries to be understood, and place strong constraints on chemical formation pathways. The discovery of biologically-relevant molecules in the ISM will be of high scientific impact, and is of broad appeal to the public and the media. The combination of ALMA's unique spectral sensitivity with our established methodologies will provide an efficient showcase of ALMA's capabilities in this field.",SgrB2_T2_B3_extended,"Garrod, Robin; Müller, Holger; Menten, Karl;",1.6902809800813954,0.0339786231135278,0.6536063551902771,,uid://A002/X327408/X10,uid://A002/X41f8d2/X8e0,Expanding the frontiers of chemical complexity with ALMA,S,TARGET,T,17.836934238229638,1875000000.0,A003:DA41 A004:DV04 A008:DV19 A011:DV12 A021:DV08 A025:DV14 A045:DV11 A046:DV09 A050:DA42 A053:DV18 A067:DA46 A068:DA44 A069:DV16 A070:DA45 A071:DV10 A072:DV13 A074:DV15 A075:DA43 A076:PM03 A077:DV02 A082:DV05 A137:DV03 A138:DV17 T702:PM02 T704:PM01,F,2014-09-12T00:00:00.000,1.48646606176776,"[87.72..89.60GHz,488.28kHz,1.7mJy/beam@10km/s,68uJy/beam@native, XX] U [89.54..91.42GHz,488.28kHz,1.7mJy/beam@10km/s,67.8uJy/beam@native, XX] U [99.72..101.59GHz,488.28kHz,1.6mJy/beam@10km/s,67.7uJy/beam@native, XX] U [101.54..103.42GHz,488.28kHz,1.6mJy/beam@10km/s,68.3uJy/beam@native, XX]",90.48276237028072,1415.4160834929537,"Belloche, Arnaud",ALMA Observations of the Spatial Distribution of Three C<SUB>2</SUB>H<SUB>4</SUB>O<SUB>2</SUB> Isomers toward Sgr B2(N) Complex organic molecules in diffuse clouds along the line of sight to Sagittarius B2 Detection of a branched alkyl molecule in the inte,"Ando, Ryo Belloche, A. Belloche, Arnaud Bizzocchi, Luca Bonfand, M. Garrod, R. T. Higuchi, Aya E. Humire, P. K. Margulès, L. Müller, Holger S. P. Ordu, Matthias H. Remijan, A. Richard, C. Sanz-Novo, M. Thiel, V. Willis, E. R. Xue, Ci",T,2014Sci...345.1584B 2015ApJ...815..106H 2016A&A...587A..91B 2016A&A...587A..92M 2016A&A...590A..93M 2016A&A...595A..87M 2016PASJ...68....6A 2017A&A...601A..48G 2017A&A...601A..49B 2017A&A...604A..60B 2017A&A...605L...6T 2017ApJS..233...11B 2018JMoSp.345...51R 2019A&A...623A..68T 2019A&A...628A..27B 2019A&A...629A..72O 2019ApJ...871..112X 2020A&A...636A..29W 2020A&A...639A.135S 2020A&A...642A.222H 2022A&A...658A..85R,"Inter-Stellar Medium (ISM)/Molecular clouds, Astrochemistry",ISM and star formation,2022-07-07T22:43:17.085,,HNC (1-0),"(array([0.68631989, 0.68628941, 0.68619817, 0.68604685, 0.68583652,
       0.68556871, 0.68524534, 0.68486874, 0.68444163, 0.68396708,
       0.68344852, 0.68288968, 0.68229458, 0.68166752, 0.681013  ,
       0.68033576, 0.67964066, 0.67893272, 0.67821703, 0.67749875,
       0.67678307, 0.67607512, 0.67538003, 0.67470278, 0.67404827,
       0.6734212 , 0.67282611, 0.67226726, 0.6717487 , 0.67127415,
       0.67084704, 0.67047045, 0.67014708, 0.66987926, 0.66966894,
       0.66951761, 0.66942638, 0.66939589, 0.66942638, 0.66951761,
       0.66966894, 0.66987926, 0.67014708, 0.67047045, 0.67084704,
       0.67127415, 0.6717487 , 0.67226726, 0.67282611, 0.6734212 ,
       0.67404827, 0.67470278, 0.67538003, 0.67607512, 0.67678307,
       0.67749875, 0.67821703, 0.67893272, 0.67964066, 0.68033576,
       0.681013  , 0.68166752, 0.68229458, 0.68288968, 0.68344852,
       0.68396708, 0.68444163, 0.68486874, 0.68524534, 0.68556871,
       0.68583652, 0.68604685, 0.68619817, 0.68628941, 0.68631989]), array([-0.02722812, -0.02651049, -0.02579804, -0.02509588, -0.02440909,
       -0.02374261, -0.02310125, -0.02248961, -0.02191212, -0.02137293,
       -0.02087593, -0.0204247 , -0.02002248, -0.01967218, -0.01937632,
       -0.01913704, -0.01895605, -0.01883466, -0.01877375, -0.01877375,
       -0.01883466, -0.01895605, -0.01913704, -0.01937632, -0.01967218,
       -0.02002248, -0.0204247 , -0.02087593, -0.02137293, -0.02191212,
       -0.02248961, -0.02310125, -0.02374261, -0.02440909, -0.02509588,
       -0.02579804, -0.02651049, -0.02722812, -0.02794575, -0.02865821,
       -0.02936036, -0.03004715, -0.03071363, -0.031355  , -0.03196663,
       -0.03254412, -0.03308331, -0.03358031, -0.03403154, -0.03443376,
       -0.03478406, -0.03507992, -0.0353192 , -0.03550019, -0.03562158,
       -0.0356825 , -0.0356825 , -0.03562158, -0.03550019, -0.0353192 ,
       -0.03507992, -0.03478406, -0.03443376, -0.03403154, -0.03358031,
       -0.03308331, -0.03254412, -0.03196663, -0.031355  , -0.03071363,
       -0.03004715, -0.02936036, -0.02865821, -0.02794575, -0.02722812]))","[0.68631989 0.68628941 0.68619817 0.68604685 0.68583652 0.68556871
 0.68524534 0.68486874 0.68444163 0.68396708 0.68344852 0.68288968
 0.68229458 0.68166752 0.681013   0.68033576 0.67964066 0.67893272
 0.67821703 0.67749875 0.67678307 0.67607512 0.67538003 0.67470278
 0.67404827 0.6734212  0.67282611 0.67226726 0.6717487  0.67127415
 0.67084704 0.67047045 0.67014708 0.66987926 0.66966894 0.66951761
 0.66942638 0.66939589 0.66942638 0.66951761 0.66966894 0.66987926
 0.67014708 0.67047045 0.67084704 0.67127415 0.6717487  0.67226726
 0.67282611 0.6734212  0.67404827 0.67470278 0.67538003 0.67607512
 0.67678307 0.67749875 0.67821703 0.67893272 0.67964066 0.68033576
 0.681013   0.68166752 0.68229458 0.68288968 0.68344852 0.68396708
 0.68444163 0.68486874 0.68524534 0.68556871 0.68583652 0.68604685
 0.68619817 0.68628941 0.68631989]","[-0.02722812 -0.02651049 -0.02579804 -0.02509588 -0.02440909 -0.02374261
 -0.02310125 -0.02248961 -0.02191212 -0.02137293 -0.02087593 -0.0204247
 -0.02002248 -0.01967218 -0.01937632 -0.01913704 -0.01895605 -0.01883466
 -0.01877375 -0.01877375 -0.01883466 -0.01895605 -0.01913704 -0.01937632
 -0.01967218 -0.02002248 -0.0204247  -0.02087593 -0.02137293 -0.02191212
 -0.02248961 -0.02310125 -0.02374261 -0.02440909 -0.02509588 -0.02579804
 -0.02651049 -0.02722812 -0.02794575 -0.02865821 -0.02936036 -0.03004715
 -0.03071363 -0.031355   -0.03196663 -0.03254412 -0.03308331 -0.03358031
 -0.03403154 -0.03443376 -0.03478406 -0.03507992 -0.0353192  -0.03550019
 -0.03562158 -0.0356825  -0.0356825  -0.03562158 -0.03550019 -0.0353192
 -0.03507992 -0.03478406 -0.03443376 -0.03403154 -0.03358031 -0.03308331
 -0.03254412 -0.03196663 -0.031355   -0.03071363 -0.03004715 -0.02936036
 -0.02865821 -0.02794575 -0.02722812]",[],
1,56,2013.1.00269.S,SgrB2,266.83099166666693,-28.391084614769063,12.868,90.29,92.28,91.28,1.992,488.28,1.586,90.124,442.352,1726.463,86974.32,3418.95,uid://A001/X121/X4bc,https://almascience.org/datalink/sync?ID=uid://A001/X121/X4bc,applicati,2013.1.00269.S,Public,0.6599625509394991,-0.03624501666828,ADS/JAO.ALMA#2013.1.00269.S,ALMA,JAO,ALMA,uid://A001/X121/X4bc,cube,2,SgrB2,266.83099166666693,-28.391084614769063,0.1228756107483773,Polygon ICRS 266.891457 -28.437969 266.890683 -28.443083 266.887731 -28.447809 266.883007 -28.451249 266.877175 -28.452917 266.795687 -28.450760 266.785832 -28.453003 266.780836 -28.452019 266.775659 -28.449127 266.763705 -28.432124 266.761717 -28.426094 266.763714 -28.418260 266.770541 -28.412421 266.763722 -28.405242 266.761735 -28.399212 266.763731 -28.391378 266.770556 -28.385538 266.764262 -28.379138 266.761849 -28.373230 266.762012 -28.368730 266.763748 -28.364495 266.766886 -28.360940 266.770572 -28.358656 266.764856 -28.353004 266.762250 -28.348123 266.761869 -28.342741 266.764866 -28.336088 266.771134 -28.331529 266.778095 -28.330163 266.786910 -28.332440 266.884915 -28.330190 266.890849 -28.331529 266.895081 -28.334058 266.899442 -28.340098 266.900117 -28.346348 266.897705 -28.352256 266.891412 -28.358656 266.898235 -28.364495 266.900231 -28.372330 266.898244 -28.378359 266.891427 -28.385538 266.898252 -28.391378 266.900248 -28.399212 266.898261 -28.405242 266.891442 -28.412421 266.897746 -28.417482 266.900298 -28.425191 266.897755 -28.432902,12.868083618201824,56839.268074,56841.248627,292.486,292.486,0.0032487884583456,0.0033204653133331,188988.41208163605,/XX/,phot.flux.density;phys.polarization,3,146380998283178.0,"Ginsburg, Adam; Bally, John; Barnes, Ashley; Bastian, Nate; Battersby, Cara; Beuther, Henrik; Brogan, Crystal; Contreras, Yanett; Corby, Joanna; Darling, Jeremy; De Pree, Chris; Galván-Madrid, Roberto; Garay, Guido; Henshaw, Jonathan; Hunter, Todd; Kruijssen, J. M. Diederik; Longmore, Steven; Lu, Xing; Meng, Fanyi; Mills, Elisabeth A. C.; Ott, Juergen; Pineda, Jaime E.; Sánchez-Monge, Álvaro; Schilke, Peter; Schmiedeke, Anika; Walker, Daniel; Wilner, David Ginsburg, Adam; Kruijssen, J. M. Diederik Hatchfield, H. Perry; Battersby, Cara; Keto, Eric; Walker, Daniel; Barnes, Ashley; Callanan, Daniel; Ginsburg, Adam; Henshaw, Jonathan D.; Kauffmann, Jens; Kruijssen, J. M. Diederik; Longmore, Steve N.; Lu, Xing; Mills, Elisabeth A. C.; Pillai, Thushara; Zhang, Qizhou; Bally, John; Butterfield, Natalie; Contreras, Yanett A.; Ho, Luis C.; Ott, Jürgen; Patel, Nimesh; Tolls, Volker","In this paper we present the CMZoom survey's catalog of compact sources (&lt;10″, ∼0.4 pc) within the central molecular zone (CMZ). CMZoom is a Submillimeter Array large program designed to provide a complete and unbiased map of all high column density gas (N(H<SUB>2</SUB>) ≥ 10<SUP>23</SUP> cm<SUP>-2</SUP>) of the innermost 500 pc of the Galaxy in the 1.3 mm dust continuum. We generate both a robust catalog designed to reduce spurious source detections, and a second catalog with higher completeness, both generated using a pruned dendrogram. In the robust catalog, we report 285 compact sources, or 816 in the high-completeness catalog. These sources have effective radii between 0.04 and 0.4 pc, and are the potential progenitors of star clusters. The masses for both catalogs are dominated by the Sagittarius B2 cloud complex, where masses are likely unreliable due to free-free contamination, uncertain dust temperatures, and line-of-sight confusion. Given the survey selection and completeness, we predict that our robust catalog accounts for more than ∼99% of compact substructure capable of forming high-mass stars in the CMZ. This catalog provides a crucial foundation for future studies of high-mass star formation in the Galactic Center. The fraction of stars forming in compact, gravitationally bound clusters (the “cluster formation efficiency” (CFE)) is an important quantity for deriving the spatial clustering of stellar feedback and for tracing star formation using stellar clusters across the universe. Observations of clusters in nearby galaxies have revealed a strong dependence of the CFE on the local gas density, indicating that more stars form in star clusters when the star formation rate surface density is higher. Previously, it has not been possible to test this relation at very young ages and in clusters with individual stars resolved due to the universally low densities in the cluster-forming regions in the Local Group. This has even led to the suggestion that the CFE increases with distance from the Sun, which would suggest an observational bias. However, the Central Molecular Zone of the Milky Way hosts clouds with densities that are orders of magnitude higher than anywhere else in the Local Group. We report a measurement of the CFE in the highest-density region in the Galaxy, Sgr B2, based on Atacama Large Millimeter/submillimeter Array observations of high-mass young stellar objects. We find that over a third of the stars (37 ± 7%) in Sgr B2 are forming in bound clusters. This value is consistent with the predictions of environmentally dependent models for the CFE and is inconsistent with a constant CFE in the Galaxy. ...(1)",2018.0,"Sgr B2, a high-mass molecular cloud in our Galaxy's Central Molecular Zone, is the most extreme site of ongoing star formation in the Local Group in terms of its gas content, temperature, and velocity dispersion. If any cloud in our galaxy is analogous to the typical cloud at the universal peak of star formation at z~2, this is it. We propose a 6'x6' mosaic in the 3mm window targeting gas thermometer lines, specifically CH3CN and its isotopologues. We will measure the velocity dispersion and temperature of the molecular gas on all scales (0.02 - 12 pc, 0.5"" - 5') within the cloud, which will yield resolved measurements of the Mach number and the sonic scale of the gas. We will assess the relative importance of stellar feedback and turbulence on the star-forming gas, determining how extensive the feedback effects are within an ultradense environment. The observations will provide constraints on the inputs to star formation theories and will determine their applicability in extremely dense, turbulent, and hot regions. Sgr B2 will be used as a testing ground for star formation theories in an environment analogous to high-z starburst clouds in which they must be applied.",SgrB2_a_03_7M,"Remijan, Anthony; Alves, Joao; Galvan-Madrid, Roberto; Brogan, Crystal; Bally, John; Kruijssen, Diederik; Darling, Jeremy; Johnston, Katharine; Beuther, Henrik; Schilke, Peter; Jackson, James; Garay, Guido; Rathborne, Jill; Lang, Cornelia; Hunter, Todd; Rosolowsky, Erik; Wilner, David; Longmore, Steven; Schmiedeke, Anika; Jimenez-Serra, Izaskun; Walsh, Andrew; Mills, Elisabeth; Battersby, Cara; Foster, Jonathan; Ott, Juergen; Testi, Leonardo; De Pree, Christopher; Pineda, Jaime; Corby, Joanna; Contreras, Yanett; Bastian, Nate;",86.97432434467754,1.7264628290144566,5.185999870300293,uid://A001/X121/X4b7,uid://A001/X121/X4bc,uid://A002/X85b7b2/Xb3,Sgr B2 - The Proving Ground for Star Formation Theories,S,TARGET,T,90.1241531231514,1992187500.0,J501:CM10 J502:CM02 J503:CM03 J504:CM12 J506:CM05 N602:CM01 N603:CM09 N604:CM11 N605:CM04 N606:CM06,T,2015-08-29T01:53:46.000,12.868083618201824,"[88.48..90.47GHz,488.28kHz,87.8mJy/beam@10km/s,3.4mJy/beam@native, XX] U [90.29..92.28GHz,488.28kHz,87mJy/beam@10km/s,3.4mJy/beam@native, XX] U [100.37..102.36GHz,488.28kHz,82.6mJy/beam@10km/s,3.4mJy/beam@native, XX] U [102.23..104.22GHz,488.28kHz,87.1mJy/beam@10km/s,3.6mJy/beam@native, XX]",91.28225599645144,1404.5227716097966,"Ginsburg, Adam",A High Cluster Formation Efficiency in the Sagittarius B2 Complex CMZoom. II. Catalog of Compact Submillimeter Dust Continuum Sources in the Milky Way's Central Molecular Zone Distributed Star Formation throughout the Galactic Center Cloud Sgr B2,"Ginsburg, Adam Hatchfield, H. Perry",T,2018ApJ...853..171G 2018ApJ...864L..17G 2020ApJS..251...14H,"High-mass star formation, Inter-Stellar Medium (ISM)/Molecular clouds",ISM and star formation,2022-07-07T22:43:17.085,,HNC (1-0),"(array([0.64737715, 0.64264911, 0.63726193, 0.63216872, 0.62808735,
       0.59282385, 0.58641494, 0.58497969, 0.58509337, 0.59418381,
       0.59843362, 0.60604302, 0.614149  , 0.61717837, 0.6214284 ,
       0.62903758, 0.63714429, 0.63974623, 0.6436974 , 0.64761968,
       0.652033  , 0.65650451, 0.66013919, 0.6623645 , 0.66534918,
       0.66977744, 0.67683403, 0.68359275, 0.68793714, 0.69001168,
       0.73661777, 0.73817554, 0.73793946, 0.73475764, 0.72971704,
       0.72356316, 0.71522083, 0.71333189, 0.7075365 , 0.70147286,
       0.6922261 , 0.69033641, 0.68454165, 0.67847737, 0.66923048,
       0.66776945, 0.66233448, 0.65457899, 0.64737715]), array([-0.10599183, -0.10805628, -0.10828141, -0.10650811, -0.10298435,
       -0.04058045, -0.03433274, -0.03006628, -0.02467468, -0.00687151,
       -0.0022502 ,  0.00030969, -0.00179768,  0.00705302,  0.01167395,
        0.01423422,  0.01212757,  0.02018071,  0.02505924,  0.02726974,
        0.02815925,  0.02764113,  0.02605154,  0.03328311,  0.03777484,
        0.040852  ,  0.04204576,  0.03969153,  0.03515996,  0.02734427,
       -0.04528299, -0.0504452 , -0.05494142, -0.06135165, -0.06509436,
       -0.0663354 , -0.06490901, -0.0730683 , -0.07862576, -0.08024982,
       -0.07883327, -0.08699328, -0.09254984, -0.09417479, -0.09275803,
       -0.10012151, -0.10603143, -0.1081083 , -0.10599183]))","[0.64737715 0.64264911 0.63726193 0.63216872 0.62808735 0.59282385
 0.58641494 0.58497969 0.58509337 0.59418381 0.59843362 0.60604302
 0.614149   0.61717837 0.6214284  0.62903758 0.63714429 0.63974623
 0.6436974  0.64761968 0.652033   0.65650451 0.66013919 0.6623645
 0.66534918 0.66977744 0.67683403 0.68359275 0.68793714 0.69001168
 0.73661777 0.73817554 0.73793946 0.73475764 0.72971704 0.72356316
 0.71522083 0.71333189 0.7075365  0.70147286 0.6922261  0.69033641
 0.68454165 0.67847737 0.66923048 0.66776945 0.66233448 0.65457899
 0.64737715]","[-0.10599183 -0.10805628 -0.10828141 -0.10650811 -0.10298435 -0.04058045
 -0.03433274 -0.03006628 -0.02467468 -0.00687151 -0.0022502   0.00030969
 -0.00179768  0.00705302  0.01167395  0.01423422  0.01212757  0.02018071
  0.02505924  0.02726974  0.02815925  0.02764113  0.02605154  0.03328311
  0.03777484  0.040852    0.04204576  0.03969153  0.03515996  0.02734427
 -0.04528299 -0.0504452  -0.05494142 -0.06135165 -0.06509436 -0.0663354
 -0.06490901 -0.0730683  -0.07862576 -0.08024982 -0.07883327 -0.08699328
 -0.09254984 -0.09417479 -0.09275803 -0.10012151 -0.10603143 -0.1081083
 -0.10599183]",[],
