,Obs,project_code,ALMA_source_name,RAJ2000,DEJ2000,ang_res_arcsec,min_freq_GHz,max_freq_GHz,central_freq_GHz,bandwidth_GHz,freq_res_kHz,vel_res_kms,LAS_arcsec,FoV_arcsec,cont_sens_bandwidth,line_sens_10kms,line_sens_native,MOUS_id,access_url,access_format,proposal_id,data_rights,gal_longitude,gal_latitude,obs_publisher_did,obs_collection,facility_name,instrument_name,obs_id,dataproduct_type,calib_level,target_name,s_ra,s_dec,s_fov,s_region,s_resolution,t_min,t_max,t_exptime,t_resolution,em_min,em_max,em_res_power,pol_states,o_ucd,band_list,em_resolution,authors,pub_abstract,publication_year,proposal_abstract,schedblock_name,proposal_authors,sensitivity_10kms,cont_sensitivity_bandwidth,pwv,group_ous_uid,member_ous_uid,asdm_uid,obs_title,type,scan_intent,science_observation,spatial_scale_max,bandwidth,antenna_arrays,is_mosaic,obs_release_date,spatial_resolution,frequency_support,frequency,velocity_resolution,obs_creator_name,pub_title,first_author,qa2_passed,bib_reference,science_keyword,scientific_category,lastModified,collections,covered_lines,s_region_gal_scatter,s_region_gal_xscatter,s_region_gal_yscatter,fits_files,freq_ranges
0,38,2011.0.00017.S,SgrB2-N,266.83279166666665,-28.37111111111112,1.685,91.37,93.24,92.31,1.876,488.28,1.57,17.307,58.69,36.271,1812.71,73.8,uid://A002/X327408/X12,https://almascience.org/datalink/sync?ID=uid://A002/X327408/X12,applicati,2011.0.00017.S,Public,0.6778714489147433,-0.0272517380519803,ADS/JAO.ALMA#2011.0.00017.S,ALMA,JAO,ALMA,uid://A002/X327408/X12,cube,2,SgrB2-N,266.83279166666665,-28.37111111111112,0.0163026765550032,Circle ICRS 266.832792 -28.371111 0.008151,1.684663053636536,56084.362364,56096.366561,3628.8,3628.8,0.0032151227488728,0.0032811538519256,190971.2239195904,/XX/,phot.flux.density;phys.polarization,3,146375163313815.12,"Ando, Ryo; Kohno, Kotaro; Tamura, Yoichi; Izumi, Takuma; Umehata, Hideki; Nagai, Hiroshi Belloche, A.; Meshcheryakov, A. A.; Garrod, R. T.; Ilyushin, V. V.; Alekseev, E. A.; Motiyenko, R. A.; Margulès, L.; Müller, H. S. P.; Menten, K. M. Belloche, A.; Müller, H. S. P.; Garrod, R. T.; Menten, K. M. Belloche, Arnaud; Garrod, Robin T.; Müller, Holger S. P.; Menten, Karl M. Bizzocchi, Luca; Tamassia, Filippo; Laas, Jacob; Giuliano, Barbara M.; Degli Esposti, Claudio; Dore, Luca; Melosso, Mattia; Canè, Elisabetta; Pietropolli Charmet, Andrea; Müller, Holger S. P.; Spahn, Holger; Belloche, Arnaud; Caselli, Paola; Menten, Karl M.; Garrod, Robin T. Bonfand, M.; Belloche, A.; Garrod, R. T.; Menten, K. M.; Willis, E.; Stéphan, G.; Müller, H. S. P. Bonfand, M.; Belloche, A.; Menten, K. M.; Garrod, R. T.; Müller, H. S. P. Garrod, R. T.; Belloche, A.; Müller, H. S. P.; Menten, K. M. Higuchi, Aya E.; Hasegawa, Tetsuo; Saigo, Kazuya; Sanhueza, Patricio; Chibueze, James O. Humire, P. K.; Thiel, V.; Henkel, C.; Belloche, A.; Loison, J. -C.; Pillai, T.; Riquelme, D.; Wakelam, V.; Langer, N.; Hernández-Gómez, A.; Mauersberger, R.; Menten, K. M. Margulès, L.; Belloche, A.; Müller, H. S. P.; Motiyenko, R. A.; Guillemin, J.-C.; Garrod, R. T.; Menten, K. M. Müller, Holger S. P.; Belloche, Arnaud; Xu, Li-Hong; Lees, Ronald M.; Garrod, Robin T.; Walters, Adam; van Wijngaarden, Jennifer; Lewen, Frank; Schlemmer, Stephan; Menten, Karl M. Müller, Holger S. P.; Walters, Adam; Wehres, Nadine; Belloche, Arnaud; Wilkins, Olivia H.; Liu, Delong; Vicente, Rémi; Garrod, Robin T.; Menten, Karl M.; Lewen, Frank; Schlemmer, Stephan Ordu, Matthias H.; Zingsheim, Oliver; Belloche, Arnaud; Lewen, Frank; Garrod, Robin T.; Menten, Karl M.; Schlemmer, Stephan; Müller, Holger S. P. Remijan, A.; Xue, C.; Margulès, L.; Belloche, A.; Motiyenko, R. A.; Carder, J.; Codella, C.; Balucani, N.; Brogan, C. L.; Ceccarelli, C.; Hunter, T. R.; Maris, A.; Melandri, S.; Siebert, M.; McGuire, B. A. Richard, C.; Belloche, A.; Margulès, L.; Motiyenko, R. A.; Menten, K. M.; Garrod, R. T.; Müller, H. S. P. Sanz-Novo, M.; Belloche, A.; Alonso, J. L.; Kolesniková, L.; Garrod, R. T.; Mata, S.; Müller, H. S. P.; Menten, K. M.; Gong, Y. Thiel, V.; Belloche, A.; Menten, K. M.; Garrod, R. T.; Müller, H. S. P. Thiel, V.; Belloche, A.; Menten, K. M.; Giannetti, A.; Wiesemeyer, H.; Winkel, B.; Gratier, P.; Müller, H. S. P.; Colombo, D.; Garrod, R. T. Willis, E. R.; Garrod, R. T.; Belloche, A.; Müller, H. S. P.; Barger, C. J.; Bonfand, M.; Menten, K. M. Xue, Ci; Remijan, Anthony J.; Burkhardt, Andrew M.; Herbst, Eric","Aminoacetonitrile (NH<SUB>2</SUB>CH<SUB>2</SUB>CN) was detected in the interstellar medium (ISM) one decade ago in the course of a spectral survey of the hot molecular core Sagittarius (Sgr) B2(N) with the IRAM 30 m telescope. With the advent of sensitive telescopes such as the Atacama Large Millimeter/submillimeter Array (ALMA), the degree of chemical complexity in the ISM can be further explored. In the family of aminoacetonitrile, the next stage in complexity with one additional CH<SUB>2</SUB> group is aminopropionitrile. This molecule has two structural isomers, a chain-like (3-aminopropionitrile, NH<SUB>2</SUB>CH<SUB>2</SUB>CH<SUB>2</SUB>CN) and a branched, chiral one (2-aminopropionitrile, CH<SUB>3</SUB>CH(NH<SUB>2</SUB>) CN). The latter was studied in the laboratory a few years ago and was not detected in the IRAM 30 m survey. We present the search for both isomers in the EMoCA (Exploring Molecular Complexity with ALMA) survey, a sensitive spectral survey of Sgr B2(N) performed with ALMA. The rotational spectrum of 3-aminopropionitrile has been recorded in laboratory with a submillimeter spectrometer using solid-state sources. Helped by ab initio calculations performed for the different possible conformations, we present here the analysis based on a Watson Hamiltonian for an asymmetric one-top rotor in A-reduction performed in the frequency range 150-500 GHz for two conformers. More than 6200 lines of the ground-state and lowest excited vibrational states, corresponding to more than 8200 transitions, were assigned in the experimental spectrum. Partition functions, including the vibrational contribution of these states, and predictions in the JPL-CDMS catalog format were determined in order to search for both conformers of 3-aminopropionitrile in Sgr B2(N). Neither 3-aminopropionitrile, nor 2-aminopropionitrile are detected. The derived upper limits imply that they are at least 12 and 5 times less abundant than aminoacetonitrile, respectively. A comparison to ethyl cyanide and n-propyl cyanide detected in this source suggests that an improvement by a factor three in sensitivity may be sufficient to detect 3-aminopropionitrile, which should be within the range of our on-going follow-up project with ALMA. ...(20)",2014.0,"The search for complex pre-biotic and biotic molecules in the interstellar medium (ISM) will be a primary focus of ALMA science. The molecular inventory of meteorites found on Earth includes more than 80 distinct amino acids (the building blocks of proteins), and their composition suggests an interstellar origin. The key search site for new complex organics in the ISM is the hot dense core Sgr B2(N), due partly to its high column density. However, the firm identification of new molecules requires a robust spectral model to unweave the emission lines of weakly-emitting, more complex, species from known molecules. We have already constructed a unique model of this kind, using our previous single-dish line survey, which has already allowed our team to uncover several new species. We propose to use ALMA Early Science to perform a deep, unbiased line survey of Sgr B2(N) in band 3 (8 hours observing time). The proposed survey will improve the detection threshold for complex organic molecules by nearly a factor of 20 compared to our previous survey of this source. Such a sensitivity improvement should lead to the firm detection of a few, perhaps a dozen, new complex organics, while the adaptation of our existing spectral model will allow a rapid turn-around from detection to publication. The use of our team's cutting edge chemical models will allow the broader implications of new discoveries to be understood, and place strong constraints on chemical formation pathways. The discovery of biologically-relevant molecules in the ISM will be of high scientific impact, and is of broad appeal to the public and the media. The combination of ALMA's unique spectral sensitivity with our established methodologies will provide an efficient showcase of ALMA's capabilities in this field.",SgrB2_T3_B3_extended,"Garrod, Robin; Müller, Holger; Menten, Karl;",1.812706695116327,0.0362706987321799,0.830781102180481,,uid://A002/X327408/X12,uid://A002/X4210d0/X815,Expanding the frontiers of chemical complexity with ALMA,S,TARGET,T,17.307069388687605,1875000000.0,A003:DA41 A004:DV04 A008:DV19 A011:DV12 A021:DV08 A025:DV14 A026:DA47 A045:DV11 A046:DV09 A050:DA42 A067:DA46 A068:DA44 A069:DV16 A070:DA45 A071:DV10 A072:DV13 A074:DV15 A075:DA43 A077:DV02 A082:DV05 A137:DV03 A138:DV17 T702:PM02,F,2014-09-12T00:00:00.000,1.684663053636536,"[91.37..93.24GHz,488.28kHz,1.8mJy/beam@10km/s,73.5uJy/beam@native, XX] U [93.19..95.07GHz,488.28kHz,1.8mJy/beam@10km/s,71.6uJy/beam@native, XX] U [103.36..105.24GHz,488.28kHz,1.7mJy/beam@10km/s,72.5uJy/beam@native, XX] U [105.19..107.07GHz,488.28kHz,1.7mJy/beam@10km/s,72.6uJy/beam@native, XX]",92.30624033376372,1367.1749488372477,"Belloche, Arnaud",ALMA Observations of the Spatial Distribution of Three C<SUB>2</SUB>H<SUB>4</SUB>O<SUB>2</SUB> Isomers toward Sgr B2(N) Complex organic molecules in diffuse clouds along the line of sight to Sagittarius B2 Detection of a branched alkyl molecule in the inte,"Ando, Ryo Belloche, A. Belloche, Arnaud Bizzocchi, Luca Bonfand, M. Garrod, R. T. Higuchi, Aya E. Humire, P. K. Margulès, L. Müller, Holger S. P. Ordu, Matthias H. Remijan, A. Richard, C. Sanz-Novo, M. Thiel, V. Willis, E. R. Xue, Ci",T,2014Sci...345.1584B 2015ApJ...815..106H 2016A&A...587A..91B 2016A&A...587A..92M 2016A&A...590A..93M 2016A&A...595A..87M 2016PASJ...68....6A 2017A&A...601A..48G 2017A&A...601A..49B 2017A&A...604A..60B 2017A&A...605L...6T 2017ApJS..233...11B 2018JMoSp.345...51R 2019A&A...623A..68T 2019A&A...628A..27B 2019A&A...629A..72O 2019ApJ...871..112X 2020A&A...636A..29W 2020A&A...639A.135S 2020A&A...642A.222H 2022A&A...658A..85R,"Inter-Stellar Medium (ISM)/Molecular clouds, Astrochemistry",ISM and star formation,2022-07-07T22:43:17.085,,N2H+ (1-0),"(array([0.68600889, 0.68597953, 0.68589165, 0.68574588, 0.68554329,
       0.68528532, 0.68497383, 0.68461107, 0.68419966, 0.68374256,
       0.68324305, 0.68270475, 0.68213152, 0.6815275 , 0.68089704,
       0.68024469, 0.67957514, 0.67889321, 0.67820383, 0.67751195,
       0.67682257, 0.67614064, 0.67547109, 0.67481874, 0.67418828,
       0.67358426, 0.67301104, 0.67247273, 0.67197323, 0.67151612,
       0.67110471, 0.67074195, 0.67043047, 0.6701725 , 0.6699699 ,
       0.66982414, 0.66973626, 0.66970689, 0.66973626, 0.66982414,
       0.6699699 , 0.6701725 , 0.67043047, 0.67074195, 0.67110471,
       0.67151612, 0.67197323, 0.67247273, 0.67301104, 0.67358426,
       0.67418828, 0.67481874, 0.67547109, 0.67614064, 0.67682257,
       0.67751195, 0.67820383, 0.67889321, 0.67957514, 0.68024469,
       0.68089704, 0.6815275 , 0.68213152, 0.68270475, 0.68324305,
       0.68374256, 0.68419966, 0.68461107, 0.68497383, 0.68528532,
       0.68554329, 0.68574588, 0.68589165, 0.68597953, 0.68600889]), array([-0.02722812, -0.02653687, -0.0258506 , -0.02517425, -0.0245127 ,
       -0.02387071, -0.02325292, -0.02266377, -0.0221075 , -0.02158813,
       -0.02110939, -0.02067474, -0.02028731, -0.01994988, -0.0196649 ,
       -0.01943441, -0.01926007, -0.01914314, -0.01908447, -0.01908447,
       -0.01914314, -0.01926007, -0.01943441, -0.0196649 , -0.01994988,
       -0.02028731, -0.02067474, -0.02110939, -0.02158813, -0.0221075 ,
       -0.02266377, -0.02325292, -0.02387071, -0.0245127 , -0.02517425,
       -0.0258506 , -0.02653687, -0.02722812, -0.02791937, -0.02860565,
       -0.02928199, -0.02994354, -0.03058553, -0.03120332, -0.03179248,
       -0.03234874, -0.03286811, -0.03334685, -0.0337815 , -0.03416893,
       -0.03450636, -0.03479134, -0.03502184, -0.03519617, -0.0353131 ,
       -0.03537178, -0.03537178, -0.0353131 , -0.03519617, -0.03502184,
       -0.03479134, -0.03450636, -0.03416893, -0.0337815 , -0.03334685,
       -0.03286811, -0.03234874, -0.03179248, -0.03120332, -0.03058553,
       -0.02994354, -0.02928199, -0.02860565, -0.02791937, -0.02722812]))","[0.68600889 0.68597953 0.68589165 0.68574588 0.68554329 0.68528532
 0.68497383 0.68461107 0.68419966 0.68374256 0.68324305 0.68270475
 0.68213152 0.6815275  0.68089704 0.68024469 0.67957514 0.67889321
 0.67820383 0.67751195 0.67682257 0.67614064 0.67547109 0.67481874
 0.67418828 0.67358426 0.67301104 0.67247273 0.67197323 0.67151612
 0.67110471 0.67074195 0.67043047 0.6701725  0.6699699  0.66982414
 0.66973626 0.66970689 0.66973626 0.66982414 0.6699699  0.6701725
 0.67043047 0.67074195 0.67110471 0.67151612 0.67197323 0.67247273
 0.67301104 0.67358426 0.67418828 0.67481874 0.67547109 0.67614064
 0.67682257 0.67751195 0.67820383 0.67889321 0.67957514 0.68024469
 0.68089704 0.6815275  0.68213152 0.68270475 0.68324305 0.68374256
 0.68419966 0.68461107 0.68497383 0.68528532 0.68554329 0.68574588
 0.68589165 0.68597953 0.68600889]","[-0.02722812 -0.02653687 -0.0258506  -0.02517425 -0.0245127  -0.02387071
 -0.02325292 -0.02266377 -0.0221075  -0.02158813 -0.02110939 -0.02067474
 -0.02028731 -0.01994988 -0.0196649  -0.01943441 -0.01926007 -0.01914314
 -0.01908447 -0.01908447 -0.01914314 -0.01926007 -0.01943441 -0.0196649
 -0.01994988 -0.02028731 -0.02067474 -0.02110939 -0.02158813 -0.0221075
 -0.02266377 -0.02325292 -0.02387071 -0.0245127  -0.02517425 -0.0258506
 -0.02653687 -0.02722812 -0.02791937 -0.02860565 -0.02928199 -0.02994354
 -0.03058553 -0.03120332 -0.03179248 -0.03234874 -0.03286811 -0.03334685
 -0.0337815  -0.03416893 -0.03450636 -0.03479134 -0.03502184 -0.03519617
 -0.0353131  -0.03537178 -0.03537178 -0.0353131  -0.03519617 -0.03502184
 -0.03479134 -0.03450636 -0.03416893 -0.0337815  -0.03334685 -0.03286811
 -0.03234874 -0.03179248 -0.03120332 -0.03058553 -0.02994354 -0.02928199
 -0.02860565 -0.02791937 -0.02722812]",[],
1,59,2013.1.00857.S,Circumnuclear_Disk,266.41443210179136,-29.00852861111782,2.726,91.66,93.53,92.59,1.874,1128.91,3.618,33.697,158.038,131.995,6446.88,263.05,uid://A001/X121/X2ec,https://almascience.org/datalink/sync?ID=uid://A001/X121/X2ec,applicati,2013.1.00857.S,Public,359.9425623097152,-0.0447709800944133,ADS/JAO.ALMA#2013.1.00857.S,ALMA,JAO,ALMA,uid://A001/X121/X2ec,cube,2,Circumnuclear_Disk,266.41443210179136,-29.00852861111782,0.0438993475719542,Polygon ICRS 266.413872 -29.025907 266.410484 -29.029189 266.405408 -29.030478 266.403053 -29.030218 266.400333 -29.029189 266.398504 -29.027865 266.396838 -29.025722 266.397505 -29.008528 266.395939 -29.003972 266.396403 -29.001413 266.397505 -28.999417 266.396403 -28.997420 266.395940 -28.994860 266.396606 -28.991811 266.398114 -28.989581 266.400336 -28.987868 266.403636 -28.986726 266.406597 -28.986644 266.409441 -28.987367 266.413869 -28.991150 266.415157 -28.990872 266.418893 -28.987604 266.423454 -28.986579 266.426380 -28.986984 266.428528 -28.987868 266.430357 -28.989191 266.432022 -28.991334 266.431360 -29.017640 266.432908 -29.022715 266.432262 -29.025244 266.430754 -29.027475 266.428019 -29.029453 266.425231 -29.030331 266.422269 -29.030413 266.419423 -29.029690 266.414992 -29.025907,2.725674240073177,56997.549238,56997.555895,66.679,66.679,0.0032052481642991,0.0032707815418613,82852.80610206234,/XX/YY/,phot.flux.density;phys.polarization,3,338432842359689.5,,,,"The innermost concentration of molecular gas in our Galaxy is the Circumnuclear Disk (CND), a ring of gas and dust at a radius of ~1.5 pc from the central supermassive black hole. Depending upon the mass of this gas reservoir, the fate of the CND (whether it will it form stars, or eventually accrete on the black hole) will have a substantial impact on the evolution of the central parsec of our Galaxy. Its fate depends upon its density: gas clumps with densities > 10^7 cm^-3 are stable, and can collapse and form stars, whereas unstable clumps should quickly be sheared apart and eventually accrete onto the black hole. We propose to use the resolution and sensitivity of Cycle 2 ALMA to conduct a robust probe of gas density on the scales of individual clumps (1"", or 0.04 pc) via simultaneous excitation analyses of multiple tracers and the inclusion of radiative excitation. Ultimately, this study will yield the authoritative values for the CND mass and density, quantities which vary in recent literature by 3-4 orders of magnitude, and will indicate the amount of gas present in the central parsecs, and whether it will feed the central black hole or contribute to a nuclear starburst.",Circumnu_b_03_TC,"Harada, Nanase; Zhao, Jun-Hui; Morris, Mark; Wardle, Mark; Riquelme, Denise; Moser, Lydia; Liu, Hauyu Baobab; Ho, Paul; Martin, Sergio; Requena Torres, Miguel Angel; Guesten, Rolf; Ginsburg, Adam;",6.446876632049212,0.1319948632261036,5.116875648498535,uid://A001/X121/X2e9,uid://A001/X121/X2ec,uid://A002/X95e355/X1c09,The Density (and Destiny) of the Circumnuclear Disk,S,TARGET,T,33.6968326669678,1875000000.0,A001:DA58 A002:DV16 A004:DV24 A005:DV25 A006:DA42 A011:DV22 A015:DV18 A016:DV04 A018:DA63 A019:DA54 A023:DV11 A024:DV10 A027:DV13 A030:DA45 A031:DV08 A034:DV20 A035:DA52 A037:DV12 A038:DV07 A040:DA43 A042:DV17 A043:DA48 A044:DV15 A046:DA62 A050:DV14 A058:DA46 A060:DA55 A068:DA44 A071:DA50 A075:DA61 A137:DA41,T,2016-01-27T18:55:18.000,2.725674240073177,"[89.76..91.64GHz,1128.91kHz,6.5mJy/beam@10km/s,261.6uJy/beam@native, XX YY] U [91.66..93.53GHz,1128.91kHz,6.4mJy/beam@10km/s,261.7uJy/beam@native, XX YY] U [101.82..103.70GHz,1128.91kHz,6.1mJy/beam@10km/s,262.2uJy/beam@native, XX YY] U [103.66..105.53GHz,1128.91kHz,6.3mJy/beam@10km/s,270.9uJy/beam@native, XX YY]",92.59474524503524,3206.934486314321,"Mills, Elisabeth",,,T,,"Starbursts, star formation, Galactic centres/nuclei",Active galaxies,2022-07-07T22:43:17.085,ari_l,N2H+ (1-0),"(array([-0.07254032, -0.0768851 , -0.08029771, -0.08114866, -0.0815096 ,
       -0.08121286, -0.08014287, -0.06516378, -0.06198889, -0.05959332,
       -0.05738749, -0.05618529, -0.05421135, -0.05130548, -0.04871483,
       -0.04623999, -0.0437612 , -0.04234171, -0.0416627 , -0.04287387,
       -0.04204966, -0.03755772, -0.03460452, -0.03361705, -0.033393  ,
       -0.03368908, -0.03475992, -0.05751777, -0.06114506, -0.06359818,
       -0.06618946, -0.06912355, -0.07114279, -0.07256183, -0.07324094,
       -0.07203013, -0.07254032]), array([-0.05338195, -0.05256316, -0.04944643, -0.04755342, -0.04498734,
       -0.04293247, -0.04057246, -0.03211074, -0.02856772, -0.02758061,
       -0.02736315, -0.02549989, -0.02382026, -0.02272864, -0.02269243,
       -0.02345874, -0.02532749, -0.0274955 , -0.0299956 , -0.03527252,
       -0.03608935, -0.03717638, -0.04004804, -0.04244382, -0.04450818,
       -0.04656298, -0.04892238, -0.06212927, -0.06592805, -0.06676301,
       -0.06679938, -0.0657882 , -0.06416459, -0.06199654, -0.05949576,
       -0.05421788, -0.05338195]))","[-0.07254032 -0.0768851  -0.08029771 -0.08114866 -0.0815096  -0.08121286
 -0.08014287 -0.06516378 -0.06198889 -0.05959332 -0.05738749 -0.05618529
 -0.05421135 -0.05130548 -0.04871483 -0.04623999 -0.0437612  -0.04234171
 -0.0416627  -0.04287387 -0.04204966 -0.03755772 -0.03460452 -0.03361705
 -0.033393   -0.03368908 -0.03475992 -0.05751777 -0.06114506 -0.06359818
 -0.06618946 -0.06912355 -0.07114279 -0.07256183 -0.07324094 -0.07203013
 -0.07254032]","[-0.05338195 -0.05256316 -0.04944643 -0.04755342 -0.04498734 -0.04293247
 -0.04057246 -0.03211074 -0.02856772 -0.02758061 -0.02736315 -0.02549989
 -0.02382026 -0.02272864 -0.02269243 -0.02345874 -0.02532749 -0.0274955
 -0.0299956  -0.03527252 -0.03608935 -0.03717638 -0.04004804 -0.04244382
 -0.04450818 -0.04656298 -0.04892238 -0.06212927 -0.06592805 -0.06676301
 -0.06679938 -0.0657882  -0.06416459 -0.06199654 -0.05949576 -0.05421788
 -0.05338195]",[],
2,217,2013.1.00940.S,sgrb2_m,266.83540000000005,-28.385,0.531,92.72,93.19,92.95,0.469,282.23,0.908,5.853,62.153,54.994,1352.18,110.14,uid://A001/X197/X1b4,https://almascience.org/datalink/sync?ID=uid://A001/X197/X1b4,applicati,2013.1.00940.S,Public,0.667179528962663,-0.036408737865132,ADS/JAO.ALMA#2013.1.00940.S,ALMA,JAO,ALMA,uid://A001/X197/X1b4,cube,2,sgrb2_m,266.83540000000005,-28.385,0.01726485218735,Circle ICRS 266.835400 -28.385000 0.008632,0.5313267591510842,57240.164568,57240.168843,332.64,332.64,0.0032170815012705,0.0032333378644665,330175.4931590485,/XX/YY/,phot.flux.density;phys.polarization,3,84612496131161.38,,,,"The very high sensitivity of ALMA makes it possible to detect species which have very small column densities, and are utterly out of reach of other instruments. Of particular importance are molecules containing refractory species (mostly metals in the common-usage sense of the word), which normally are locked up in grains. While ubiquitous in circumstellar envelopes, molecules containing refractory species (notably Si) are only detected in the ISM when grains are destroyed, either by shocks or energetic photons. The only species that has tentatively been detected beyond silicon is FeO, of which one line was found in absorption toward SgrB2(M). Here, we would like to confirm this detection by looking for higher excitation lines, and lines of a rare isototopologue. Should this be successful, this would open the road to a whole new line of research of investigating the physics of dust processing in shocks by determining the abundances of iron, magnesium etc. bearing molecules.",sgrb2_m_b_03_TE,"Walmsley, Charles; Schilke, Peter; Pineau des Forets, Guillaume; Rubio, Monica; Schlemmer, Stephan; Müller, Holger;",1.352179315843932,0.0549942388901804,4.866007328033447,uid://A001/X197/X1b3,uid://A001/X197/X1b4,uid://A002/Xa77ec0/Xaa4,Interstellar rust -- confirmation of the first iron molecule in the ISM,S,TARGET,T,5.8528920028590745,468750000.0,A007:DV09 A008:DV08 A011:DV04 A014:DV06 A015:DV18 A021:DA59 A029:DA49 A058:DA46 A060:DA55 A064:DA50 A069:DA53 A072:DV01 A073:DA63 A075:DA61 A076:DV13 A077:DV16 A078:DV15 A079:DA43 A080:DV24 A082:DA42 A083:DV25 A084:DV05 A085:DA51 A086:DV14 A087:DV23 A088:DV20 A089:DA60 A091:DA58 A092:DV12 A093:DV21 A094:DV02 A096:DV10 A097:DA62 A101:DA47 A104:DA44 A105:DA52 A107:DA64 A110:DV22 A112:DV07 A113:DA57 A115:DV11 A135:DA45 A136:DV17 A137:DA41,F,2016-11-27T05:35:12.000,0.5313267591510842,"[92.72..93.19GHz,282.23kHz,1.4mJy/beam@10km/s,110uJy/beam@native, XX YY] U [92.92..93.39GHz,282.23kHz,1.4mJy/beam@10km/s,110uJy/beam@native, XX YY] U [93.79..94.26GHz,282.23kHz,1.3mJy/beam@10km/s,110uJy/beam@native, XX YY] U [94.19..94.65GHz,282.23kHz,1.3mJy/beam@10km/s,110uJy/beam@native, XX YY]",92.95344848819184,893.9126837249814,"Michael, Ernest",,,T,,"Astrochemistry, Inter-Stellar Medium (ISM)/Molecular clouds",ISM and star formation,2022-07-07T22:43:17.085,ari_l,N2H+ (1-0),"(array([0.67579772, 0.67576662, 0.67567355, 0.67551919, 0.67530464,
       0.67503144, 0.67470158, 0.67431741, 0.67388172, 0.67339764,
       0.67286866, 0.67229859, 0.67169154, 0.67105188, 0.67038422,
       0.66969336, 0.6689843 , 0.66826214, 0.66753207, 0.66679937,
       0.6660693 , 0.66534713, 0.66463807, 0.66394722, 0.66327956,
       0.6626399 , 0.66203284, 0.66146277, 0.66093379, 0.66044971,
       0.66001402, 0.65962986, 0.65929999, 0.6590268 , 0.65881225,
       0.65865788, 0.65856482, 0.65853372, 0.65856482, 0.65865788,
       0.65881225, 0.6590268 , 0.65929999, 0.65962986, 0.66001402,
       0.66044971, 0.66093379, 0.66146277, 0.66203284, 0.6626399 ,
       0.66327956, 0.66394722, 0.66463807, 0.66534713, 0.6660693 ,
       0.66679937, 0.66753207, 0.66826214, 0.6689843 , 0.66969336,
       0.67038422, 0.67105188, 0.67169154, 0.67229859, 0.67286866,
       0.67339764, 0.67388172, 0.67431741, 0.67470158, 0.67503144,
       0.67530464, 0.67551919, 0.67567355, 0.67576662, 0.67579772]), array([-0.03638492, -0.03565288, -0.0349261 , -0.03420985, -0.03350926,
       -0.03282939, -0.03217514, -0.03155122, -0.03096212, -0.0304121 ,
       -0.02990512, -0.02944482, -0.02903452, -0.02867718, -0.02837538,
       -0.02813129, -0.02794666, -0.02782284, -0.0277607 , -0.0277607 ,
       -0.02782284, -0.02794666, -0.02813129, -0.02837538, -0.02867718,
       -0.02903452, -0.02944482, -0.02990512, -0.0304121 , -0.03096212,
       -0.03155122, -0.03217514, -0.03282939, -0.03350926, -0.03420985,
       -0.0349261 , -0.03565288, -0.03638492, -0.03711696, -0.03784373,
       -0.03855999, -0.03926058, -0.03994045, -0.0405947 , -0.04121862,
       -0.04180771, -0.04235774, -0.04286472, -0.04332502, -0.04373532,
       -0.04409266, -0.04439446, -0.04463855, -0.04482318, -0.044947  ,
       -0.04500914, -0.04500914, -0.044947  , -0.04482318, -0.04463855,
       -0.04439446, -0.04409266, -0.04373532, -0.04332502, -0.04286472,
       -0.04235774, -0.04180771, -0.04121862, -0.0405947 , -0.03994045,
       -0.03926058, -0.03855999, -0.03784373, -0.03711696, -0.03638492]))","[0.67579772 0.67576662 0.67567355 0.67551919 0.67530464 0.67503144
 0.67470158 0.67431741 0.67388172 0.67339764 0.67286866 0.67229859
 0.67169154 0.67105188 0.67038422 0.66969336 0.6689843  0.66826214
 0.66753207 0.66679937 0.6660693  0.66534713 0.66463807 0.66394722
 0.66327956 0.6626399  0.66203284 0.66146277 0.66093379 0.66044971
 0.66001402 0.65962986 0.65929999 0.6590268  0.65881225 0.65865788
 0.65856482 0.65853372 0.65856482 0.65865788 0.65881225 0.6590268
 0.65929999 0.65962986 0.66001402 0.66044971 0.66093379 0.66146277
 0.66203284 0.6626399  0.66327956 0.66394722 0.66463807 0.66534713
 0.6660693  0.66679937 0.66753207 0.66826214 0.6689843  0.66969336
 0.67038422 0.67105188 0.67169154 0.67229859 0.67286866 0.67339764
 0.67388172 0.67431741 0.67470158 0.67503144 0.67530464 0.67551919
 0.67567355 0.67576662 0.67579772]","[-0.03638492 -0.03565288 -0.0349261  -0.03420985 -0.03350926 -0.03282939
 -0.03217514 -0.03155122 -0.03096212 -0.0304121  -0.02990512 -0.02944482
 -0.02903452 -0.02867718 -0.02837538 -0.02813129 -0.02794666 -0.02782284
 -0.0277607  -0.0277607  -0.02782284 -0.02794666 -0.02813129 -0.02837538
 -0.02867718 -0.02903452 -0.02944482 -0.02990512 -0.0304121  -0.03096212
 -0.03155122 -0.03217514 -0.03282939 -0.03350926 -0.03420985 -0.0349261
 -0.03565288 -0.03638492 -0.03711696 -0.03784373 -0.03855999 -0.03926058
 -0.03994045 -0.0405947  -0.04121862 -0.04180771 -0.04235774 -0.04286472
 -0.04332502 -0.04373532 -0.04409266 -0.04439446 -0.04463855 -0.04482318
 -0.044947   -0.04500914 -0.04500914 -0.044947   -0.04482318 -0.04463855
 -0.04439446 -0.04409266 -0.04373532 -0.04332502 -0.04286472 -0.04235774
 -0.04180771 -0.04121862 -0.0405947  -0.03994045 -0.03926058 -0.03855999
 -0.03784373 -0.03711696 -0.03638492]",[],
